ec5_uuid,created_at,uploaded_at,created_by,title,2_Species,lat_3_GPS_coordinates,long_3_GPS_coordinates,accuracy_3_GPS_coordinates,UTM_Northing_3_GPS_coordinates,UTM_Easting_3_GPS_coordinates,UTM_Zone_3_GPS_coordinates,4_Taxa,5_Photo,6_Audio,7_Video,8_Latin_binomial,9_Comments,10_Date,11_Circumstance
f2a6f7b1-caf6-4145-a113-ab3158275004,2020-04-13T19:53:06.489Z,2020-04-13T20:39:40.000Z,robewers01@googlemail.com,"Guira cuckoo 13/04/2020","Guira cuckoo",-23.457548,-47.861646,128,7402920,207648,23K,Bird,,,,,,13/04/2020,Wild
d48115d0-09b4-40d5-9b73-c50a51148ff7,2020-04-13T19:50:44.205Z,2020-04-13T20:39:39.000Z,robewers01@googlemail.com,"Cattle egret 13/04/2020","Cattle egret",-23.458155,-47.861152,12,7402854,207700,23K,Bird,,,,,,13/04/2020,Wild
0a0c1672-ed6e-4cbc-a3e0-bd35e4498ab7,2020-04-13T19:48:38.273Z,2020-04-13T20:39:37.000Z,robewers01@googlemail.com,"Southern lapwing 13/04/2020","Southern lapwing",-23.458675,-47.861109,395,7402796,207705,23K,Bird,,,,,,13/04/2020,Wild
4ac1db89-c5a4-41dc-9efb-b4679250d80a,2020-04-13T14:21:29.799Z,2020-04-13T20:39:36.000Z,robewers01@googlemail.com,"Bromeliaceae 13/04/2020",Bromeliaceae,-23.458807,-47.862451,19,7402779,207568,23K,Plant,4ac1db89-c5a4-41dc-9efb-b4679250d80a_1586787680.jpg,,,,,13/04/2020,Wild
3a659a67-f6ed-4404-ad26-9b8ffba2d2ec,2020-04-13T14:16:56.957Z,2020-04-13T20:39:34.000Z,robewers01@googlemail.com,"Myrtaceae 13/04/2020",Myrtaceae,-23.458882,-47.86234,7,7402771,207580,23K,Plant,3a659a67-f6ed-4404-ad26-9b8ffba2d2ec_1586787412.jpg,,,,,13/04/2020,Captive
cc826333-5c8a-4689-9f92-a546323673b0,2020-04-13T14:13:28.116Z,2020-04-13T20:39:32.000Z,robewers01@googlemail.com,"Moreaceae 13/04/2020",Moreaceae,-23.458869,-47.862237,23,7402772,207590,23K,Plant,cc826333-5c8a-4689-9f92-a546323673b0_1586787193.jpg,,,,Jackfruit,13/04/2020,Captive
46dbd077-1973-43ed-93a8-e25fb70fb6c0,2020-04-13T12:10:39.969Z,2020-04-13T20:39:48.000Z,robewers01@googlemail.com,"Eared dove 13/04/2020","Eared dove",-23.456163,-47.862885,59,7403071,207518,23K,Bird,46dbd077-1973-43ed-93a8-e25fb70fb6c0_1586779836.jpg,,,,,13/04/2020,Wild
a3fefab0-7c75-4987-956c-a0d4efef1659,2020-04-12T20:41:19.854Z,2020-04-12T20:41:43.000Z,robewers01@googlemail.com,"Yellow headed caracara 12/04/2020","Yellow headed caracara",-23.459716,-47.862882,7,7402677,207526,23K,Bird,,,,,,12/04/2020,Wild
7c9e36bd-51fe-4aa6-9ce8-1c00cf0c522c,2020-04-12T20:37:48.386Z,2020-04-12T20:41:42.000Z,robewers01@googlemail.com,"Plain parakeet 12/04/2020","Plain parakeet",-23.459713,-47.862864,8,7402678,207528,23K,Bird,,,,,,12/04/2020,Wild
bb001b46-4a3f-41c8-88d0-993a0d0b7211,2020-04-12T20:37:24.920Z,2020-04-12T20:41:40.000Z,robewers01@googlemail.com,"Buff necked ibis 12/04/2020","Buff necked ibis",-23.459724,-47.862859,13,7402676,207529,23K,Bird,,,,,,12/04/2020,Wild
e307071a-5946-4c3c-ab9d-457cb5aad376,2020-04-12T20:36:50.443Z,2020-04-12T20:41:39.000Z,robewers01@googlemail.com,"Guira cuckoo 12/04/2020","Guira cuckoo",-23.459721,-47.862858,14,7402677,207529,23K,Bird,,,,,,12/04/2020,Wild
802ace14-eb73-4284-89d0-501a5ecc71fe,2020-04-12T20:35:40.158Z,2020-04-12T20:41:37.000Z,robewers01@googlemail.com,"Southern crested caracara 12/04/2020","Southern crested caracara",-23.459732,-47.862861,16,7402676,207528,23K,Bird,,,,,,12/04/2020,Wild
d683838c-eb99-40b1-9518-ba35f9983205,2020-04-11T22:43:49.305Z,2020-04-11T22:43:53.000Z,robewers01@googlemail.com,"Great egret 11/04/2020","Great egret",-23.459737,-47.862863,16,7402675,207528,23K,Bird,,,,,,11/04/2020,Wild
2175a0a1-b564-4b48-aa1f-8aa396af97cb,2020-04-11T10:02:10.860Z,2020-04-11T14:37:36.000Z,robewers01@googlemail.com,"Blue ground dove 11/04/2020","Blue ground dove",-23.459737,-47.862863,16,7402675,207528,23K,Bird,,,,,,11/04/2020,Wild
ed21634c-8db8-4b81-b0ab-092361c7f4da,2020-04-10T19:03:05.337Z,2020-04-10T20:01:33.000Z,robewers01@googlemail.com,"Blue and white swallow 10/04/2020","Blue and white swallow",-23.459607,-47.862781,10,7402690,207536,23K,Bird,,,,,,10/04/2020,Wild
9d858fd4-90f3-4f43-bdb3-b44b7a221703,2020-04-10T17:34:58.884Z,2020-04-10T17:54:13.000Z,robewers01@googlemail.com,"Campo flicker 10/04/2020","Campo flicker",-23.459188,-47.861816,40,7402738,207634,23K,Bird,9d858fd4-90f3-4f43-bdb3-b44b7a221703_1586541160.jpg,,,,"yellow stripe through eyes
Black head",10/04/2020,Wild
5bce4e9b-705d-41a7-9569-c08943029687,2020-04-10T17:19:16.930Z,2020-04-10T17:54:12.000Z,robewers01@googlemail.com,"Southern lapwing 10/04/2020","Southern lapwing",-23.458849,-47.861456,7,7402776,207670,23K,Bird,,,,,,10/04/2020,Wild
f311dc74-7116-4b8d-83d6-fba5e5947c41,2020-04-10T17:18:37.967Z,2020-04-10T17:54:10.000Z,robewers01@googlemail.com,"Cattle egret 10/04/2020","Cattle egret",-23.458795,-47.861403,6,7402782,207675,23K,Bird,,,,,,10/04/2020,Wild
d549a105-94c1-4fc5-9223-de41103fa9e9,2020-04-10T17:17:30.978Z,2020-04-10T17:54:08.000Z,robewers01@googlemail.com,"Red legged seriema 10/04/2020","Red legged seriema",-23.45901,-47.861571,14,7402758,207659,23K,Bird,,,,,,10/04/2020,Wild
5daa8a10-9f54-4afb-b49a-4e5842c5cf00,2020-04-10T14:56:56.706Z,2020-04-10T14:58:44.000Z,robewers01@googlemail.com,"Euphorbiaceae 10/04/2020",Euphorbiaceae,-23.459305,-47.861967,9,7402725,207619,23K,Plant,5daa8a10-9f54-4afb-b49a-4e5842c5cf00_1586530614.jpg,,,,,10/04/2020,Captive
8a38168f-990c-4905-83f3-7cb7fbd747b9,2020-04-10T14:55:19.773Z,2020-04-11T14:47:38.000Z,robewers01@googlemail.com,"Plain parakeet 10/04/2020","Plain parakeet",-23.459388,-47.862306,13,7402715,207584,23K,Bird,,,,,"no eye ring
No colours
Beak pale top and bottom",10/04/2020,Wild
0744a65e-f894-4749-9e94-71b40535d286,2020-04-10T13:22:26.294Z,2020-04-10T13:22:35.000Z,robewers01@googlemail.com,"Black vulture 10/04/2020","Black vulture",-23.459749,-47.862998,7,7402673,207514,23K,Bird,,,,,,10/04/2020,Wild
e7ded036-68a5-46ff-a068-ecf2823d0356,2020-04-10T13:21:49.482Z,2020-04-10T13:22:33.000Z,robewers01@googlemail.com,"Toco toucan 10/04/2020","Toco toucan",-23.459747,-47.862992,7,7402674,207515,23K,Bird,,,,,,10/04/2020,Wild
e6ab2b80-a13f-4e1e-8918-a9a3bad2a824,2020-04-09T17:00:21.847Z,2020-04-10T13:22:30.000Z,robewers01@googlemail.com,"Black vulture 09/04/2020","Black vulture",-23.460088,-47.865603,15,7402630,207249,23K,Bird,,,,,,09/04/2020,Wild
2d8a2827-4fc4-4a0d-882e-7334ee5b2ad3,2020-04-07T20:39:45.931Z,2020-04-07T20:52:11.000Z,robewers01@googlemail.com,"Plumbeous pigeon 07/04/2020","Plumbeous pigeon",-23.459564,-47.862577,9,7402695,207557,23K,Bird,,,,,,07/04/2020,Wild
3c173ac8-9032-4e5a-a4ff-e7242f292c34,2020-04-07T20:35:09.979Z,2020-04-07T20:52:14.000Z,robewers01@googlemail.com,"Smooth billed ani 07/04/2020","Smooth billed ani",-23.458519,-47.860946,10,7402814,207722,23K,Bird,3c173ac8-9032-4e5a-a4ff-e7242f292c34_1586292619.jpg,,,,,07/04/2020,Wild
b9114efa-813d-4530-8be6-541cc22803bc,2020-04-07T20:34:22.988Z,2020-04-07T20:52:12.000Z,robewers01@googlemail.com,"Guira cuckoo 07/04/2020","Guira cuckoo",-23.458266,-47.86104,14,7402842,207711,23K,Bird,b9114efa-813d-4530-8be6-541cc22803bc_1586292572.jpg,,,,,07/04/2020,Wild
af8ccbab-5a1f-4237-81a4-e728eb9d6af6,2020-04-07T20:31:53.593Z,2020-04-07T20:52:09.000Z,robewers01@googlemail.com,"Black vulture 07/04/2020","Black vulture",-23.457524,-47.861768,8,7402922,207635,23K,Bird,,,,,,07/04/2020,Wild
87a0587b-f924-45a8-945a-f89e1aaa7e78,2020-04-07T20:18:51.357Z,2020-04-07T20:52:15.000Z,robewers01@googlemail.com,"Southern lapwing 07/04/2020","Southern lapwing",-23.45707,-47.862193,10,7402972,207591,23K,Bird,87a0587b-f924-45a8-945a-f89e1aaa7e78_1586292707.jpg,,,,,07/04/2020,Wild
64140643-0311-4b1c-baa8-b928b429d696,2020-04-07T20:15:08.954Z,2020-04-07T20:52:07.000Z,robewers01@googlemail.com,"Cattle egret 07/04/2020","Cattle egret",-23.458249,-47.861059,11,7402843,207709,23K,Bird,,,,,,07/04/2020,Wild
0b562198-9c54-4aa1-897a-d348bd93367b,2020-04-06T19:48:42.534Z,2020-04-07T15:05:30.000Z,robewers01@googlemail.com,"Red shouldered macaw 06/04/2020","Red shouldered macaw",-23.458272,-47.861038,129,7402841,207712,23K,Bird,,,,,,06/04/2020,Wild
f4b76f8e-6cf6-4aba-ad13-fae214637359,2020-04-06T19:46:51.486Z,2020-04-07T15:05:28.000Z,robewers01@googlemail.com,"Black vulture 06/04/2020","Black vulture",-23.45784,-47.861489,115,7402888,207665,23K,Bird,,,,,,06/04/2020,Wild
45ba5f2b-6801-49ef-a992-60ed753dbce7,2020-04-06T19:35:46.918Z,2020-04-07T15:05:25.000Z,robewers01@googlemail.com,"Cactaceae 06/04/2020",Cactaceae,-23.457363,-47.861873,5,7402940,207624,23K,Plant,45ba5f2b-6801-49ef-a992-60ed753dbce7_1586201741.jpg,,,,,06/04/2020,Wild
415d3bc6-b81c-48cf-84a7-ca21cd902487,2020-04-06T19:27:08.247Z,2020-04-07T15:05:27.000Z,robewers01@googlemail.com,"Cattle egret 06/04/2020","Cattle egret",-23.456666,-47.862177,246,7403017,207592,23K,Bird,,,,,,06/04/2020,Wild
d2af839e-671f-47af-a35a-9c613bb418e4,2020-04-06T19:26:19.378Z,2020-04-07T15:05:32.000Z,robewers01@googlemail.com,"Plumbeous pigeon 06/04/2020","Plumbeous pigeon",-23.458946,-47.8615,26,7402765,207666,23K,Bird,d2af839e-671f-47af-a35a-9c613bb418e4_1586201175.jpg,,,,,06/04/2020,Wild
a2fdd233-c4b3-41df-bbc1-5d7c115ea658,2020-04-06T11:51:56.468Z,2020-04-06T12:05:45.000Z,robewers01@googlemail.com,"Chrysomelidae 06/04/2020",Chrysomelidae,-23.459037,-47.862213,7,7402754,207593,23K,Invertebrate,a2fdd233-c4b3-41df-bbc1-5d7c115ea658_1586173914.jpg,,,,,06/04/2020,Wild
39fa78b2-fec0-431a-9f3a-20eb62c87752,2020-04-05T20:40:05.536Z,2020-04-05T20:40:07.000Z,robewers01@googlemail.com,"Blue and white swallow 05/04/2020","Blue and white swallow",-23.459739,-47.862796,7,7402675,207535,23K,Bird,,,,,,05/04/2020,Wild
683273a2-195a-4593-aae4-b7ea336a904d,2020-04-05T20:27:23.485Z,2020-04-05T20:39:30.000Z,robewers01@googlemail.com,"Red shouldered macaw 05/04/2020","Red shouldered macaw",-23.459309,-47.862072,14,7402724,207608,23K,Bird,,,,,,05/04/2020,Wild
111c7545-216d-402a-86b8-3960ffc5b3d7,2020-04-05T20:14:36.513Z,2020-04-05T20:39:28.000Z,robewers01@googlemail.com,"Sayaca tanager 05/04/2020","Sayaca tanager",-23.460811,-47.858115,11,7402566,208016,23K,Bird,,,,,,05/04/2020,Wild
cde31e5a-d812-400d-b6aa-ed1714754905,2020-04-05T19:47:39.224Z,2020-04-05T20:39:27.000Z,robewers01@googlemail.com,"Rufous collared sparrow 05/04/2020","Rufous collared sparrow",-23.45888,-47.861356,1819,7402773,207680,23K,Bird,,,,,,05/04/2020,Wild
69d2fdc3-a6d8-4310-b44f-2981dd4591e0,2020-04-04T20:43:54.815Z,2020-04-05T20:39:25.000Z,robewers01@googlemail.com,"Euphorbiaceae 04/04/2020",Euphorbiaceae,-23.459235,-47.861809,7,7402733,207635,23K,Plant,69d2fdc3-a6d8-4310-b44f-2981dd4591e0_1586033032.jpg,,,,,04/04/2020,Wild
bdf93183-1bca-4dc1-bc94-2989ab9e9580,2020-04-04T20:42:45.694Z,2020-04-05T20:39:23.000Z,robewers01@googlemail.com,"Black vulture 04/04/2020","Black vulture",-23.459131,-47.861749,49,7402744,207641,23K,Bird,,,,,,04/04/2020,Wild
7f7c7dbc-f8d7-4f1d-84cc-16abcfd26625,2020-04-04T20:41:10.934Z,2020-04-05T20:39:22.000Z,robewers01@googlemail.com,"Toco toucan 04/04/2020","Toco toucan",-23.458897,-47.861426,7,7402771,207673,23K,Bird,,,,,,04/04/2020,Wild
d446b96f-973f-485d-9614-d1daccab0f5f,2020-04-04T20:36:33.665Z,2020-04-05T20:39:20.000Z,robewers01@googlemail.com,"Rufous collared sparrow 04/04/2020","Rufous collared sparrow",-23.458883,-47.86146,7,7402772,207670,23K,Bird,,,,,,04/04/2020,Wild
36460fa6-af97-4783-9fe5-bf94d14d0148,2020-04-04T13:43:17.857Z,2020-04-04T15:24:08.000Z,robewers01@googlemail.com,"Lineated woodpecker 04/04/2020","Lineated woodpecker",-23.45973,-47.862873,16,7402676,207527,23K,Bird,,,,,,04/04/2020,Wild
9758cfe7-bf7e-4c9d-b9fc-bd5c17f23b68,2020-04-02T19:49:41.225Z,2020-04-04T15:24:06.000Z,robewers01@googlemail.com,"Black vulture 02/04/2020","Black vulture",-23.459722,-47.863036,12,7402676,207511,23K,Bird,,,,,,02/04/2020,Wild
5a38ede4-e1d5-4bed-836b-3d178b7e02ec,2020-04-02T19:49:13.776Z,2020-04-04T15:24:05.000Z,robewers01@googlemail.com,"Rufous collared sparrow 02/04/2020","Rufous collared sparrow",-23.459736,-47.862912,14,7402675,207523,23K,Bird,5a38ede4-e1d5-4bed-836b-3d178b7e02ec_1585856951.jpg,,,,,02/04/2020,Wild
43de21c5-cc72-46fe-a362-211247ac56c8,2020-03-31T13:54:53.098Z,2020-04-04T15:24:03.000Z,robewers01@googlemail.com,"Nephila 31/03/2020",Nephila,-23.460017,-47.863106,11,7402643,207504,23K,Invertebrate,43de21c5-cc72-46fe-a362-211247ac56c8_1585662890.jpg,,,,,31/03/2020,Wild
6e59e763-33e7-4833-8bae-4e358c59adf1,2020-03-30T19:54:12.458Z,2020-03-31T12:06:42.000Z,robewers01@googlemail.com,"Curculionidae 30/03/2020",Curculionidae,-23.45967,-47.862875,17,7402682,207527,23K,Invertebrate,6e59e763-33e7-4833-8bae-4e358c59adf1_1585598050.jpg,,,,,30/03/2020,Wild
29c98897-1485-4071-b97a-0c2530b08183,2020-03-30T14:34:54.720Z,2020-03-31T12:06:37.000Z,robewers01@googlemail.com,"Zingerabaceae 30/03/2020",Zingerabaceae,-23.458938,-47.86223,7,7402765,207591,23K,Plant,29c98897-1485-4071-b97a-0c2530b08183_1585578890.jpg,,,,,30/03/2020,Captive
130325b9-6068-4247-8c52-437f2426645e,2020-03-30T14:33:20.799Z,2020-03-31T12:06:39.000Z,robewers01@googlemail.com,"Melastomataceae 30/03/2020",Melastomataceae,-23.45894,-47.862347,5,7402764,207579,23K,Plant,130325b9-6068-4247-8c52-437f2426645e_1585578797.jpg,,,,,30/03/2020,Captive
024811d9-9f42-46a9-bf09-9dae1c7b5cab,2020-03-30T14:27:23.210Z,2020-03-31T12:06:40.000Z,robewers01@googlemail.com,"Piperaceae 30/03/2020",Piperaceae,-23.458825,-47.862443,8,7402777,207569,23K,Plant,024811d9-9f42-46a9-bf09-9dae1c7b5cab_1585578440.jpg,,,,,30/03/2020,Captive
9ee048ce-04af-44ed-a864-704f233bb3dc,2020-03-30T14:24:45.315Z,2020-03-31T12:06:35.000Z,robewers01@googlemail.com,"Squirrel cuckoo 30/03/2020","Squirrel cuckoo",-23.458934,-47.862316,8,7402765,207582,23K,Bird,,,,,,30/03/2020,Wild
32a41a2e-4fb2-4486-8011-c787e7e002bd,2020-03-30T14:03:31.289Z,2020-03-31T12:06:34.000Z,robewers01@googlemail.com,"Cerambicidae 30/03/2020",Cerambicidae,-23.45981,-47.863252,20,7402666,207489,23K,Invertebrate,32a41a2e-4fb2-4486-8011-c787e7e002bd_1585577009.jpg,,,,,30/03/2020,Wild
2e13d93a-8285-4c00-9995-e13cd99df9e6,2020-03-30T13:44:07.071Z,2020-03-31T12:06:32.000Z,robewers01@googlemail.com,"Black vulture 30/03/2020","Black vulture",-23.459738,-47.862994,19,7402675,207515,23K,Bird,,,,,,30/03/2020,Wild
e5ed7568-6336-454a-b949-c9777c0422fb,2020-03-30T11:33:31.133Z,2020-03-30T11:39:26.000Z,robewers01@googlemail.com,"Buff necked ibis 30/03/2020","Buff necked ibis",-23.459744,-47.862887,10,7402674,207526,23K,Bird,e5ed7568-6336-454a-b949-c9777c0422fb_1585567880.jpg,,,,,30/03/2020,Wild
5b29aaf8-32d6-475c-9b79-1f07162ce1fc,2020-03-30T11:26:41.504Z,2020-03-30T11:39:25.000Z,robewers01@googlemail.com,"Sayaca tanager 30/03/2020","Sayaca tanager",-23.459637,-47.862946,13,7402686,207520,23K,Bird,,,,,,30/03/2020,Wild
5636c4de-489b-4478-9acb-440276bb1b60,2020-03-30T11:16:48.965Z,2020-03-30T11:39:23.000Z,robewers01@googlemail.com,"Blue and white swallow 30/03/2020","Blue and white swallow",-23.459718,-47.863005,12,7402677,207514,23K,Bird,,,,,,30/03/2020,Wild
6b511e3a-0323-4430-952d-1569ab0ceac4,2020-03-30T10:44:43.655Z,2020-03-30T11:00:10.000Z,robewers01@googlemail.com,"Buprestidae 30/03/2020",Buprestidae,-23.459622,-47.862926,11,7402688,207522,23K,Invertebrate,6b511e3a-0323-4430-952d-1569ab0ceac4_1585565079.jpg,,,,,30/03/2020,Wild
fe21117e-023e-46c8-bf35-642e655bba40,2020-03-28T16:57:52.242Z,2020-03-30T11:00:08.000Z,robewers01@googlemail.com,"Sapotaceae 28/03/2020",Sapotaceae,-23.459583,-47.862747,22,7402692,207540,23K,Plant,fe21117e-023e-46c8-bf35-642e655bba40_1585414664.jpg,,,,,28/03/2020,Captive
7b3c6f30-a970-4b31-973e-b76f418f8b36,2020-03-28T13:26:58.881Z,2020-03-30T11:00:07.000Z,robewers01@googlemail.com,"Morpho 28/03/2020",Morpho,-23.458978,-47.86195,17,7402761,207620,23K,Invertebrate,,,,,,28/03/2020,Wild
807ba1a9-b889-41ca-ac36-74080d7787d8,2020-03-28T13:26:05.897Z,2020-03-30T11:00:05.000Z,robewers01@googlemail.com,"Black vulture 28/03/2020","Black vulture",-23.458842,-47.861754,9,7402776,207640,23K,Bird,,,,,,28/03/2020,Wild
1b54e568-41d3-44c2-97fc-ba81b776f55d,2020-03-28T12:21:15.111Z,2020-03-28T12:22:42.000Z,robewers01@googlemail.com,"Toco toucan 27/03/2020","Toco toucan",-23.459742,-47.862861,38,7402674,207528,23K,Bird,,,,,,27/03/2020,Wild
5f473a0c-f34c-4277-b07e-38f029d299b3,2020-03-27T14:37:26.325Z,2020-03-28T12:22:40.000Z,robewers01@googlemail.com,"Morpho 27/03/2020",Morpho,-23.459924,-47.863098,19,7402654,207505,23K,Invertebrate,,,,,,27/03/2020,Wild
e46e990f-f62a-495a-b545-78b9cd9b02f1,2020-03-26T14:16:23.427Z,2020-07-14T23:46:12.000Z,robewers01@googlemail.com,"Formicidae Atta sp 26/03/2020",Formicidae,-23.459893,-47.863085,7,7402657,207506,23K,Invertebrate,,,e46e990f-f62a-495a-b545-78b9cd9b02f1_1585232147.mp4,"Atta sp","Leaf cutter ant",26/03/2020,Wild
69a40cfb-af99-443d-956d-48e6bd5ed22f,2020-03-24T18:55:46.955Z,2020-03-24T18:56:09.000Z,robewers01@googlemail.com,"Mantodea 24/03/2020",Mantodea,-23.45973,-47.862873,16,7402676,207527,23K,Invertebrate,69a40cfb-af99-443d-956d-48e6bd5ed22f_1585076129.jpg,,,,,24/03/2020,Wild
5081a265-3464-4abc-aad3-fe5d2c064809,2020-03-24T16:51:14.824Z,2020-03-24T18:56:07.000Z,robewers01@googlemail.com,"Morpho 24/03/2020",Morpho,-23.459928,-47.863045,14,7402653,207510,23K,Invertebrate,,,,,,24/03/2020,Wild
f5dc7ff4-a3b8-414f-8e0e-65720d35d578,2020-03-21T19:09:42.802Z,2020-03-24T18:56:05.000Z,robewers01@googlemail.com,"Squirrel cuckoo 21/03/2020","Squirrel cuckoo",-23.45965,-47.862879,8,7402685,207526,23K,Bird,,,,,,21/03/2020,Wild
a304633d-015b-4e31-8a9b-7dfb10154ebd,2020-03-17T18:12:12.714Z,2020-03-17T19:07:36.000Z,robewers01@googlemail.com,"Blue and white swallow 17/03/2020","Blue and white swallow",-23.459486,-47.862795,12,7402703,207535,23K,Bird,,,,,,17/03/2020,Wild
92ffc5c9-e102-483c-926e-99d0f461a3c6,2020-03-17T18:03:00.245Z,2020-03-17T19:07:37.000Z,robewers01@googlemail.com,"Oxalidaceae 17/03/2020",Oxalidaceae,-23.459014,-47.8619,5,7402757,207625,23K,Plant,92ffc5c9-e102-483c-926e-99d0f461a3c6_1584468177.jpg,,,,"Star fruit",17/03/2020,Captive
82876887-53f0-492b-b085-43e36ca5f4b4,2020-03-17T17:55:25.522Z,2020-03-17T19:07:34.000Z,robewers01@googlemail.com,"Myrtaceae 17/03/2020",Myrtaceae,-23.459958,-47.863022,38,7402650,207512,23K,Plant,82876887-53f0-492b-b085-43e36ca5f4b4_1584467720.jpg,,,,,17/03/2020,Captive
3d4b07c3-6338-4616-803a-c1680837e7bf,2020-03-17T17:51:55.602Z,2020-04-12T14:03:26.000Z,robewers01@googlemail.com,"Anacardiaceae 17/03/2020",Anacardiaceae,-23.459809,-47.863229,21,7402666,207491,23K,Plant,3d4b07c3-6338-4616-803a-c1680837e7bf_1584467501.jpg,,,,Mango,17/03/2020,Captive
0097c215-46b6-483c-a541-3f030cbd7ec8,2020-03-17T17:49:31.212Z,2020-03-17T19:07:32.000Z,robewers01@googlemail.com,"Melastomataceae 17/03/2020",Melastomataceae,-23.459654,-47.863082,9,7402684,207506,23K,Plant,0097c215-46b6-483c-a541-3f030cbd7ec8_1584467368.jpg,,,,,17/03/2020,Captive
9be4c46c-895b-4ef5-bf9a-57336592b85f,2020-03-17T17:47:21.631Z,2020-03-17T19:07:29.000Z,robewers01@googlemail.com,"Bromeliaceae 17/03/2020",Bromeliaceae,-23.459439,-47.862896,6,7402708,207524,23K,Plant,9be4c46c-895b-4ef5-bf9a-57336592b85f_1584467238.jpg,,,,,17/03/2020,Wild
7a64fb27-2d57-4b4f-bdb2-0a856416fac7,2020-03-17T17:46:45.492Z,2020-03-17T19:07:27.000Z,robewers01@googlemail.com,"Commelinaceae 17/03/2020",Commelinaceae,-23.459421,-47.862864,10,7402710,207527,23K,Plant,7a64fb27-2d57-4b4f-bdb2-0a856416fac7_1584467202.jpg,,,,,17/03/2020,Wild
97707791-8136-4509-8ab4-9dcd8404746e,2020-03-17T17:45:17.169Z,2020-03-17T19:07:33.000Z,robewers01@googlemail.com,"Orchidaceae 17/03/2020",Orchidaceae,-23.459568,-47.862782,15,7402694,207536,23K,Plant,97707791-8136-4509-8ab4-9dcd8404746e_1584467114.jpg,,,,,17/03/2020,Captive
ad9d6e00-ae3d-4868-b635-6e5f415435cf,2020-03-16T17:48:15.525Z,2020-03-17T19:07:26.000Z,robewers01@googlemail.com,"Black vulture 16/03/2020","Black vulture",-23.459634,-47.862914,31,7402686,207523,23K,Bird,,,,,,16/03/2020,Wild
beb44101-5ae9-47bf-b443-138f47e6969d,2020-03-16T17:39:11.855Z,2020-03-17T19:07:21.000Z,robewers01@googlemail.com,"Commelinaceae 16/03/2020",Commelinaceae,-23.459279,-47.862611,12,7402726,207553,23K,Plant,beb44101-5ae9-47bf-b443-138f47e6969d_1584380348.jpg,,,,,16/03/2020,Wild
f9c13202-4c67-476b-9308-14e33e786e17,2020-03-16T17:35:46.738Z,2020-03-17T19:07:24.000Z,robewers01@googlemail.com,"Rutaceae 16/03/2020",Rutaceae,-23.459427,-47.86267,9,7402710,207547,23K,Plant,f9c13202-4c67-476b-9308-14e33e786e17_1584380143.jpg,,,,,16/03/2020,Captive
f447b63d-c697-49a9-9f29-41e2cf5d7a85,2020-03-16T17:31:34.108Z,2020-03-17T19:07:23.000Z,robewers01@googlemail.com,"Anacardiaceae 16/03/2020",Anacardiaceae,-23.459386,-47.862749,4,7402714,207539,23K,Plant,f447b63d-c697-49a9-9f29-41e2cf5d7a85_1584379886.jpg,,,,Mango,16/03/2020,Captive
40fbe4a4-c4db-4992-8c91-56e4555f93dc,2020-03-16T16:27:48.374Z,2020-03-17T19:07:20.000Z,robewers01@googlemail.com,"Blue and white swallow 16/03/2020","Blue and white swallow",-23.459775,-47.863056,112,7402670,207509,23K,Bird,40fbe4a4-c4db-4992-8c91-56e4555f93dc_1584376065.jpg,,,,,16/03/2020,Wild
f35c7180-9c56-4db1-ad19-324cb31ed013,2020-03-16T16:24:16.095Z,2020-03-17T19:07:18.000Z,robewers01@googlemail.com,"Barn owl 16/03/2020","Barn owl",-23.45967,-47.862926,12,7402682,207522,23K,Bird,f35c7180-9c56-4db1-ad19-324cb31ed013_1584375848.jpg,,,,Dead,16/03/2020,Wild
e13de5bf-7132-4bd6-9684-2cb19f13aee0,2020-03-16T16:23:48.560Z,2020-03-17T19:07:17.000Z,robewers01@googlemail.com,"Crested oropendola 15/03/2020","Crested oropendola",-23.459681,-47.862934,15,7402681,207521,23K,Bird,,,,,,15/03/2020,Wild
3024b793-b93f-4266-8b89-36250b3fe257,2020-03-11T14:36:11.047Z,2020-03-17T19:07:15.000Z,robewers01@googlemail.com,"Town pigeon 11/03/2020","Town pigeon",-23.348743,-47.848725,13,7415002,208730,23K,Bird,,,,,,11/03/2020,Wild
bc222106-f6d1-478a-ad79-6ec1f3a268b7,2020-03-10T11:22:41.571Z,2020-03-10T11:22:58.000Z,robewers01@googlemail.com,"South American coati 10/03/2020","South American coati",-23.459733,-47.862855,8,7402675,207529,23K,Mammal,,,,,,10/03/2020,Wild
181c4d7d-4edf-421c-b4df-b685967d54ad,2020-03-10T11:22:26.985Z,2020-03-10T11:22:57.000Z,robewers01@googlemail.com,"Toco toucan 10/03/2020","Toco toucan",-23.459729,-47.86284,11,7402676,207531,23K,Bird,,,,,,10/03/2020,Wild
9e86f730-b937-4ba2-b75f-68c9dd4198f7,2020-03-08T12:28:32.734Z,2020-03-08T12:28:51.000Z,robewers01@googlemail.com,"Black vulture 08/03/2020","Black vulture",-23.459717,-47.862875,19,7402677,207527,23K,Bird,,,,,,08/03/2020,Wild
1a74d8be-3b7d-49d7-b24e-cd3f0942e1b7,2020-03-08T11:34:02.521Z,2020-03-08T12:28:42.000Z,robewers01@googlemail.com,"Toco toucan 08/03/2020","Toco toucan",-23.459797,-47.86296,16,7402668,207518,23K,Bird,,,,,,08/03/2020,Wild
